,x,y,PassiveActive
653,[cls] شوهر وحشیانه با همسرش رفتار می‌کند، او صورت همسرش را گاز می‌گیرد و به او درد می‌رساند. همچنین، موهای همسرش را می‌کشاند و دماغش را فشار می‌دهد. همسرش از رفتار شوهرش ناراحت است و نمی‌داند چگونه این رفتار را ترک کند. [sep] منو شوهرم شوخی زیاد میکنیم اوایل خیلی بدم میومد ازین کاراش ولی حالا یاد گرفتم ک صدبرابرشو سرش بیارممیزد رو دستم دوبار میزدم رو دستش.. لپمو میکشید دوتا لپشو میکشیدم …تازه کلیم ذوق میکنهی بار ته لیوانش چند قطره آب مونده بود منم کنارش دراز کشیده بودم …لیوانو گرفتم چندددقطره رو ریخت تو صورتم …همونجور ک با لبخند نگاهش میکردم و اون میخندید دستمو دراز کردم پارچ آب اومد تو دستم یهو کلش رو خالی کردم سرشنفسش بالا نمیومد از بس خندیده بود [sep],question or answer,Passive
654,[cls] فردی که مریض بود، اما آزمایش کروناش منفی بود، به خانه خواهرزنش رفت و متوجه شد که خواهرزنش مثبت است. بعد از چند روز، برادرش به خانه او آمد و به او گفت که چرا اومدی؟ ولی بعد از چند لحظه، برادرش یک بطری آب را به سمت او پرت کرد و او نیز در اتاق شکست. [sep] ببخشید ولی داداشت احیانا دیوونه نیست [sep],question or answer,Passive
659,[cls] یک زن جوان ۲۳ ساله، سه سال پیش ازدواج کرده است. شوهرش ابتدا خوب بود، اما بعدا به او خیانت کرد و رفتارش روز به روز بدتر شد. زن هنوز عاشق شوهرش است، اما شب گذشته شوهرش با دوستانش به سواری رفت و به زن نگفت، بحثشان شد و شوهرش زن را شدیدا ضربه زد. [sep] عزیزم تو مث من نه اینکه اونو زیاد دوست داری نه تو خودتو دیگه دوست نداری [sep],empathy,Passive
660,[cls] دعوای شدیدی بین دو نفر رخ داد. یکی از آنها بالشت روی صورت دیگری گذاشت و فشار داد. دو نفر هم درد گردن و دماغ داشتند. [sep] بمیرم الهی [sep],empathy,Passive
661,"[cls] یک خانم متاهل از همسرش که سیگار می‌کشد و مشروب می‌نوشد، اذیت می‌شود و بارها به دلیل سیگار کشیدنش توسط او ضربه می‌بیند. خانواده همسرش بی تفاوت هستند و او نمی‌خواهد جدا شود، اما همسرش سختگیر است و اجازه نمی‌دهد که همسرش بی حجاب باشد یا سیگار بکشد. , [sep] من ۵ سال دوست بودیم، ۱۴۰۰ نامزد و عقد شدیم چند ماه پیش ازدواج کردیم، اوایل که نا بلد بودم مشکلاتی مثل شمارو داشتم درواقع من کوتاه نمیومدم اونم نمیومد همش دعوا که از حق و حقوقم دفاع کنم، هیچ وقت برای دفاع از حقوقم کوتاه نمیومدم، اما بعد‌تر‌ها فهمیدم بدون دعوا هم میتونم کم کم حقمو بگیرم اگه بخوام باهاش ادامه بدم، من میتونستم رهاش کنم با یکی هم سطح خودم ازدواج کنم اما چون دوستش داشتم گشتم دنبال راه‌های تغییر، حتی خودمو تغییر دادم، منم اخلاقا و حرفایی داشتم که باعث مشد مسائل دو یا سه چندان پیچیده بشه [sep]",question or answer,Passive
664,[cls] یک زن و شوهری ده سال است که با هم ازدواج کرده‌اند، اما شوهر عصبانی است و زن را مورد تحقیر، فحش و کتک قرار می‌دهد. زن بارها از خانه شوهرش فرار کرده و در نهایت به خانه پدرش بازگشته است. خانواده‌اش نیز به او توصیه کرده‌اند که به دلیل تغییر نکردن شوهرش، از او طلاق بگیرد. [sep] اگه فرصت دادن خوب بود خدا به ادم و حوا میدادمن ۱۰ سال پیش شوهرمو با دختر خالم گرفتم روی رابطه گفت ببخش بخشیدمش بعد الان با عمم دیدمش البته ازدواجم فامیلیه فامیلای من بااونم نسبت دارن حالا بازم میگه ببخش دلم میخواردخودمو اتیش بزنم انقدر حالم بد بعد میبینه گریه میکنم میگه چته [sep],empathy,Passive
665,[cls] یک زن به دلیل پیامی که شوهرش از یک خانم دیگر دریافت کرده بود، با شوهرش مشاجره کرد و در نهایت او را زد. این اتفاق باعث شد که زن به خودش تعجب کند و رفتار خنثی‌تری داشته باشد. [sep] شوهر منم بی جنبس یکی بزنم صدتا میزنه اونم با عصبانیت منم جرعت نمیکنم بزنمش [sep],question or answer,Passive
671,[cls] شوهر مست به خانه آمد و به زن خشونت کرد. بچه چهار ماهه را هم روی دستش گذاشت و زن به پلیس زنگ زد اما کمکی نرسید. زن درد و دردسرهای زیادی دارد و نمی‌داند چه کاری باید بکند. [sep] خدالعنتش کنه اشغال بیشعورو بمیرم برات [sep],empathy,Passive
672,[cls] یک زن به دلیل بی احترامی و فحش دادن به او و ترساندن دختر کوچکش به دنبال راهکاری برای حل مشکل خود می‌گردد. در یک شب، زن به دلیل خاموش کردن برق، با شوهرش درگیر می‌شود و او را مورد خشونت قرار می‌دهد. شوهر همیشه به طلاق اشاره می‌کند و زن در وضعیت نامطلوبی قرار دارد. [sep] خوب همون هاریه اسم با کلاس می‌زارن روش که زنشم افسرده نشه [sep],question or answer,Passive
674,[cls] شوهر بداخلاق، فحش می‌دهد، کتک می‌زند و خانواده را نیز مورد توهین قرار می‌دهد. خانه را بهم می‌ریزد و فشار می‌آورد تا همیشه بیکار بماند. عروسی و جشن عقد ندارد و به خانواده‌اش فحش می‌دهد. [sep] وای دختر انقدر با امضات گریه کردم [sep],empathy,Passive
676,[cls] پدر به مادر و خواهرشان حمله کرده و آنها را مورد ضرب و شتم قرار داده است. خواهر بزرگتر از درد جیغ می‌زند و خواهر کوچکتر و خودش نمی‌توانند به دلیل ترس هیچ کاری بکنند. به دلیل این اتفاق، نویسنده تلاش می‌کند تا به مادرش تلافی کند. [sep] می تونی آنلاین شاپ بزنی. که تو خونه بتونی ‌کار کنی [sep],question or answer,Passive
677,[cls] یک زوج دعوا کردند، همسر زن موهای زن را کشید و زیر گوشش زد، سپس پاش را به پاهای زن زد و او را به خانه برد، زن گریه کرد و همسرش هیچ جوابی نداد. [sep] به نظرم اصلا از لحاظ روانی روان أرومی نداره که اینکارارو میکنه [sep],question or answer,Passive
678,[cls] شخصی پس از ابراز پشیمانی، با قهر و بی محلی ادامه داد. در یک روز، شخص برای گوش دادن به موسیقی خود، صدا را بلند کرد و با او بحث شد. در نهایت، شخص دستش را بر روی دهان شخص دیگر گذاشت و او را ضربه زد. [sep] دیوانس طرف این رفته معذرت خ آهی اون گفته بگو گ.. خوردم تا ببخشمشت تو فیلم اکشن این چیزا نیس طلاق بگیره راحت بشه به کمک خانوادش یه زندگی جدید بسازه [sep],question or answer,Passive
