,x,y,PassiveActive
272,[cls] یک شخص شدیدا مورد ضرب و شتم قرار گرفته است و به کمک نیاز دارد. او یک دختر سه ساله دارد که نیاز به توجه دارد. او به دنبال راه حلی برای این مشکلات است. [sep] اگه جاش معلومه پزشک قانونی برو [sep],confront and retaliate,Active
273,[cls] مادرشوهرش با حرفاش دلشو شکست، شب قرار بودند با هم بمانند، اما بحثی بین او و شوهرش شکل گرفت و شوهرش به او حمله کرد. [sep] عزیزم مردا همینجور جوگیر هستن چه برسه خونه ننه جوتشون حداقل میداشتی میرفتی خونتون تو خوته پدرشون هارشدن ۱۰۰ برابر میشه [sep],empathy,Passive
274,[cls] مادر و پدر فراخوانی کردند تا شوهر با پدر صحبت کند، اما شوهر رفته بود. زن به دنبال شوهر نرفت و با مادرش درگیر شد. سپس شوهر به خانه مادرش رفت و در رابطه با آینده صحبت کرد، اما زن از این صحبت‌ها خوش نبود و تصمیم گرفت به خانه برود. در این حین، مادر شوهر به زن زنگ زد و او را تهدید کرد، و در نهایت زن توسط مادر شوهر کتک خورد. [sep] اصلااا محلش نزار بزا ادم شع [sep],conform and adjust,Active
275,[cls] شخصی پس از ضربه‌ای که به زانوش خورده، گریه می‌کند. همسرش به سمت او می‌آید و پس از یک دقیقه، شخص بلند می‌شود و نشسته روی تخت می‌شود. همسرش به زیر لحاف می‌رود و چشمانش را می‌بندد. [sep] شوهر منم اینجوریه ب جای اینکه بیاد ناز بکشه خودشو میگیره برام [sep],question or answer,Passive
276,[cls] یک زن به دلیل فشار عصبی و خشم به همسایگانش صدمه می‌زند و شوهرش نیز به او خشمگین می‌شود. زن تحمل نمی‌کند و به خدا و عدالت شک می‌کند. [sep] برو سریع از پزشکی قانونی نامه بگیر [sep],confront and retaliate,Active
277,[cls] در یک بحث، فردی با پا به دنده‌های دیگری زده و فرد دیگر با سیلی ای به او حمله کرده است. این حملات باعث شده است که فرد حالت تهوع و سرگیجه داشته باشد و از خواب بیدار شود. [sep] منم پریشب شوهرم سر یه دعوای بیخود منو زد چنان مشت محکمی زد توی سرم دو روزه سرم درد میکنه.. امیدوارم خدا جوابشو بده [sep],question or answer,Passive
278,[cls] پدر به مادر و خواهرشان حمله کرده و آنها را مورد ضرب و شتم قرار داده است. خواهر بزرگتر از درد جیغ می‌زند و خواهر کوچکتر و خودش نمی‌توانند به دلیل ترس هیچ کاری بکنند. به دلیل این اتفاق، نویسنده تلاش می‌کند تا به مادرش تلافی کند. [sep] نمیشه یه کار پیدا کنین یکم پول جمع کنین هم تو خونه نباشین بعدم سه تایی یه خونه جدا اجاره کنید [sep],confront and retaliate,Active
279,[cls] درگیری شدید بین زن و شوهر در حضور مادر زن رخ داد. زن به شدت توسط شوهرش ضربه خورد و او رفت. مادر زن نمی‌خواهد شوهر به خانه بازگردد و نیاز به راهنمایی دارد. [sep] خانمی ک فحش ب پدرمادرش رو میشنوه و طرفش رو از روی غیرت میزنه حیوون نیست خانم! میتونید محترمانه ترم صحبت کنید!! [sep],question or answer,Passive
280,[cls] یک زن ناراحت از رفتار خشن شوهرش است. شوهرش به او فحش می‌دهد و به خودش و مادرش نیز فحش می‌دهد. در یک روز، شوهرش به طور ناگهانی به زن ضربه می‌زند و او را به خاطر چایی ریخته شده بر روی پاش مورد سوء استفاده قرار می‌دهد. زن از خانه خارج می‌شود. [sep] تو منی یا من توام [sep],empathy,Passive
281,[cls] فردا حبس شده‌ام و نمی‌توانم شکایت کنم. همیشه مانع از خروج شدنم می‌شود. آیا پس از چند روز، پزشکی قانونی می‌تواند کمک کند؟ [sep] آفرین باید ازش شکایت کنی حساب کار دستش بیاد من نمیدونم به چه حقی به خودشون اجازه همچین کاری میدنکه زنشون بزنن باید به زنشون احترام بزارن [sep],confront and retaliate,Active
282,[cls] یک دعوای شدید بین زوجی رخ داده است و در نتیجه شوهر به همسرش آسیبی وارد کرده است. همسر دچار درد شده و نمی‌تواند حرکت کند. او به پدرش تماس می‌گیرد تا او را بردارد. [sep] ببین سره چی دعواتون شده،، مقصر کیه! اگ خودت بی تقصیر نبودی بهش بگو که باهم برید [sep],conform and adjust,Active
283,[cls] زنی که شوهرش او را زده بود، به صاحبکارش گفت که حقوقش را به کارتی که مسدود شده است نریزد. شوهر زن هم ادعا کرده بود که اون آبروی او را برده است. صاحبکار، که در اختلافات آنها کمک کرده بود، فیلم‌های موبایل و تی شرت را نگه داشته بود. [sep] وااای نگو واقعا حالم بد شد [sep],empathy,Passive
284,[cls] همسرم در راه بازگشت از مهمانی، با مشتش به من حمله کرد و در ماشین نیز به من ضربه زد. من متردد هستم که به خانواده او این موضوع را بگویم چون در گذشته نیز به من خشونت وارد کرده است. [sep] برو سریعا پیش پزشک گواهی بگیر ازش شکایت کن [sep],confront and retaliate,Active
285,[cls] شوهر پسرش را به دلیل گریه کردن تنبیه کرد و به همین دلیل همسرش را زد. مادر همسر نیز به دلیل بی احترامی به او تنبیه شد و از خانه بیرون شد. در نهایت، شوهر با توجه به گریه فرزندش، همسرش را زده و او را به خانه مادرش فرستاد. [sep] خانوادش چی میگن و باهات چجورنبا اوناحرف بزن [sep],confront and retaliate,Active
286,[cls] زنی که شوهرش او را مورد خشونت قرار می‌دهد، با مشکلاتی مانند مشکلات تلویزیونی و عدم حمایت از اطرافیان روبرو است. مادرش فوت کرده و پدر و نامادریش همراه اون هستند، اما باباش ازدواج زنان را نامناسب می‌داند. در نهایت، پس از یک کتک شدید از شوهرش، او به دنبال پناهگاه است. [sep] عزیزم بهتره اول تکلیفت رو با همسرت مشخص کنی مهرتو بزار اجرا برای کتک هاش برو پزشک قانونی اگه همینطوری خونه رو ترک کنی ازت شکایت میکنه و به ضررت تموم میشه [sep],confront and retaliate,Active
