,x,y,PassiveActive
352,[cls] زنی که از شوهر خود مورد خشونت قرار گرفته بود، چند بار به شدت توسط او ضربه خورده بود. ۲/۳ سال پیش در یک دعوای بد، شوهر او او را شکست داده و به شدت ضربه زده بود. از آن زمان به بعد، او احساس می‌کرد که لبش کج می‌شود و دست و لبش می‌لرزید. [sep] تاپیک‌های قبلی رو ندیدم ولی شرط میبندم یا خیانت کرده یا خسیسه یا معتاده یا با خانوادش مشکل داری که اینجور داغ کردی خوب خواهر من همچین ادمی ارزش داره بخاطرش سکته کنی خدای نکرده یا ام اس بگیری؟ اگر امکانشو داری جداشو اگر نداری مماشات کن نادیده بگیر تا بگذره اگر این چیزا نیست قابل حله اصلا ناراحت نباش [sep],conform and adjust,Active
353,[cls] دختری با پدرش دائم دعوا می‌کند و پس از یکی از دعواها، پدرش او را مورد خشونت قرار می‌دهد. دختر به خانه پدرش می‌رود، اما همچنان از دعوا و خشونت پدرش می‌ترسد و نمی‌داند چه کاری باید بکند. [sep] مروارید حالت انگار خیلی بده بیخیال بابا پاشو برو برا خودت برو بیرون جواب تلفنش رو نده در رو هم براش باز نکن تا یه ماهی، تعهد اینا همش کشکه من تجربیات ۱۵ سالم رو دارم بهت میدم [sep],confront and retaliate,Active
354,[cls] فردی با چاقو و سنگ به شخصی حمله کرد. شخص تلاش کرد تا خود را محافظت کند. در نهایت، شخص تصمیم گرفت که اثرات حمله را پاک کند تا شناسایی نشود. [sep] هر چه زودتر برو پزشک قانونی بعدشم شکایت کن [sep],confront and retaliate,Active
356,[cls] یک زن باردار که همسرش به ماریجوانا اعتیاد دارد، به خانه پدرش می‌رود و مشکلش را به کسی نمی‌گوید. پس از چند روز، همسرش به دنبال او می‌آید و او را مورد سوء استفاده قرار می‌دهد. [sep] جاش تو بدنت هست؟ حتما برو شکایت تا بفرستند پزشک قانونی. حتما برو [sep],confront and retaliate,Active
357,[cls] مردی به دلیل بی احترامی خواهر همسرش ناراحت است. هنگامی که با او در مورد این موضوع صحبت می‌کند، خواهر همسرش به او حمله می‌کند و او را می‌زند. او نمی‌داند چه کاری با او بکند و خیلی خسته است. [sep] برای منم همینه عزیزم فقط برات مهم نباشه زندگیتو بکن [sep],conform and adjust,Active
358,[cls] شوهر مست به خانه آمد و به زن خشونت کرد. بچه چهار ماهه را هم روی دستش گذاشت و زن به پلیس زنگ زد اما کمکی نرسید. زن درد و دردسرهای زیادی دارد و نمی‌داند چه کاری باید بکند. [sep] عزییییزم الهی دستش بشکنه مرد نامردددد حتما اورژانس اجتماعی رو بگیر ازش شکایت کنطول درمانم بگیر برو پزشک قانونی حتما فردا برو [sep],confront and retaliate,Active
359,[cls] یک شب، شخصی به دختری نگاه می‌کرد و با مشت به سرش زد. بعد از آن، همسر او به او کتک زد و به او گفت که اظهار نظر نکند. شخصی که کتک خورده بود، از ترس به قرآن گرفتار شده بود. [sep] چقدر نامرده اعصابم ریخت بهم برو پزشک قانونی هرجور شده. ازش شکایت کن دیه بگیر تا حالش جا بیاد [sep],confront and retaliate,Active
360,[cls] در یک بحث الکی، شوهر فحش و حتی ضربه به همسرش زد. آنها در طبقه بالای خانه مادرشوهرشان زندگی می‌کنند و اگر مادرشوهرشان نبود، شوهرش او را می‌کشت. همسر داد زد و شوهرش او را ضربه زد. او نمی‌داند چگونه با شوهرش رفتار کند و احساس ناراحتی می‌کند. [sep] کبودم نشدی؟؟ مگه نمیگی اگه مادرشوهرت نمیومد کشته بودت؟؟ یه کتک معمولیم بخوری سیاه و کبود میشی [sep],conform and adjust,Active
361,[cls] در یک بحث با شوهر، فک زن به دست شوهر گرفته شد و درد شدیدی احساس کرد. او نمی‌دانست آیا فکش شکسته است یا نه. [sep] ببین منم عصبیم یه موقع هایی کلم داع میکنه واقعا نمیفهمم چیکار میکمم مغزم فرمون میده فقط ولی برای من کم پیش میاد اینجوری شم توم دیگ زیاد کش نده تلافی نکن برو عوضش جیبشو خالی کن حالشو ببر [sep],conform and adjust,Active
363,[cls] یک زن با شوهرش دعوا کرده و شوهرش سه بار به سر او مشت زده است. چشم زن ورم کرده و درد دارد. زن نمی‌خواست به خانه پدرش برود و هیچ کس او را باور نمی‌کند. [sep] یعنی اینکه شرایط زندگی هر کسی متناسب با لیاقتشه فقط نمیتونی پدر و مادر و محل تولدت و تغییر بدی بقیه چیزا دست خودم آدماگه شوهرت آدم حسابی نبوده پس چرا ازدواج کردی باش؟ اگه بعدا فهمیدی چرا بچه ازش داری؟ اگه حالا میزنتت پس چرا سکوت کردی؟ بعضی از زنا کتک خوردن و بی حرمت شدن و دوست دارن بعدش میگن از آبرومون میترسیم هیچی نمیگیماولش آرامش بعد آبرو [sep],confront and retaliate,Active
365,[cls] یک زن به نام تاپیکا شکایتی در مورد شوهرش دارد که او را مورد خشونت قرار می‌دهد. برادر شوهر و جاری آن‌ها نیز در همان ساختمان زندگی می‌کنند ولی تاکنون در دعواهای آن‌ها دخالت نکرده‌اند. شوهر تاپیکا همیشه به او می‌گوید که روانی است و به تیمارستان برود. [sep] وقتی کتک میزنه زنگ بزن ۱۱۰ یه گزارش مامور بهت میده فرداش برو پزشکی قانونی شکایت کن [sep],confront and retaliate,Active
366,[cls] یک زن به شوهرش طلاق داد ولی بعد از گریه و عذرخواهی، دوباره با هم زندگی کردند. اما بعد از چند روز، شوهر دوباره به خشونت و بدکرداری بازگشت. در یک نقطه، زن پریود بود و درد داشت و دعوا شدیدی بین آنها رخ داد. [sep] قربونت برم عزیزم می‌دونم که راه درستو پیش میگیری دلم خیلی روشنهبعضی مردا خیلی سیاستشون زیاده حواست باشه با حرفاش گول نخوری. حتی اگه التماس کرد به پات افتاد باز حواستو جمع کن چون دوباره هرکار دلش خواست می‌کنه بعد میخواد با التماس کردن دوباره همچیو مثل اول کنه تو دلشم می‌خنده میگه خب هرچی دلم خواس انجام میدم بعدم فوقش دوتا معذرت می‌خوام میگم تموم میشه می‌ره [sep],confront and retaliate,Active
